Date (MM/DD/YYYY),Time (HH:mm:ss),Chlorophyll RFU,SpCond µS/cm,ODO mg/L,TAL PC RFU,Turbidity FNU,pH,Temp °C
9/12/2021,9:27:12,0.89,19180.5,8.04,0.36,16.53,8.44,19.528
9/12/2021,9:42:12,0.9,19256.4,7.98,0.35,16.05,8.41,19.613
9/12/2021,9:57:12,0.88,19316,7.94,0.33,14.7,8.39,19.709
9/12/2021,10:12:12,0.88,19381.9,7.89,0.33,14.36,8.36,19.813
9/12/2021,10:27:12,0.89,19454.6,7.84,0.33,15.87,8.33,19.915
9/12/2021,10:42:12,0.89,19546.8,7.77,0.32,15.11,8.29,20.058
9/12/2021,10:57:12,0.91,19625.1,7.68,0.31,12.3,8.24,20.183
9/12/2021,11:12:12,0.98,19721.5,7.52,0.31,11.7,8.19,20.372
9/12/2021,11:27:12,0.92,19781.2,7.41,0.27,10.54,8.14,20.548
9/12/2021,11:42:12,1.08,19786.3,7.48,0.3,10.94,8.17,20.592
9/12/2021,11:57:12,1.18,19806.4,7.47,0.31,11.21,8.15,20.558
9/12/2021,12:12:12,1.23,19569.7,7.89,0.35,17.17,8.33,21.741
9/12/2021,12:27:12,1.08,19383.7,8.13,0.33,22.21,8.43,22.398
9/12/2021,12:42:12,1.21,19323.5,8.22,0.4,27.07,8.55,23.273
9/12/2021,12:57:12,1.57,19224.2,8.37,0.44,31.89,8.55,24.723
9/12/2021,13:12:12,1.52,19151.4,8.42,0.46,32.22,8.6,24.683
9/12/2021,13:27:12,1.56,19125.3,8.48,0.44,33.16,8.61,24.684
9/12/2021,13:42:14,1.51,19127.6,8.48,0.41,28.71,8.63,24.686
9/12/2021,13:57:12,1.45,19101.2,8.48,0.43,30.6,8.63,24.454
9/12/2021,14:12:14,1.47,19082.2,8.49,0.42,28.78,8.63,24.477
9/12/2021,14:27:12,1.4,19022.3,8.49,0.43,29.51,8.64,24.303
9/12/2021,14:42:12,1.44,19215.5,8.51,0.41,26.03,8.63,24.16
9/12/2021,14:57:12,1.4,19238.4,8.48,0.41,26.01,8.65,24.124
9/12/2021,15:12:12,1.49,19234.1,8.53,0.45,25.52,8.62,24.433
9/12/2021,15:27:12,1.34,19310.9,8.54,0.37,19.95,8.63,23.709
9/12/2021,15:42:12,1.3,19263.3,8.63,0.39,19.49,8.62,23.235
9/12/2021,15:57:12,1.21,19190.1,8.69,0.35,16.88,8.61,23.152
9/12/2021,16:12:12,1.26,19221.6,8.62,0.36,13.83,8.59,23.505
9/12/2021,16:27:12,1.27,19159.3,8.65,0.36,11.55,8.6,23.523
9/12/2021,16:42:12,1.29,19145.4,8.66,0.34,11.32,8.6,23.44
9/12/2021,16:57:12,1.38,19004.7,8.67,0.37,11.02,8.59,23.466
9/12/2021,17:12:12,1.35,19081.3,8.67,0.33,9.94,8.6,23.298
9/12/2021,17:27:12,1.36,18975.3,8.73,0.33,8.4,8.59,23.156
9/12/2021,17:42:12,1.41,18970.3,8.71,0.32,8.36,8.58,23.093
9/12/2021,17:57:12,1.45,18923.5,8.69,0.34,8.18,8.58,22.983
9/12/2021,18:12:12,1.63,18834.2,8.69,0.36,9.8,8.57,23.149
9/12/2021,18:27:12,1.92,18852.5,8.67,0.38,10.61,8.58,23.225
9/12/2021,18:42:12,1.84,18882.1,8.6,0.38,11.47,8.57,23.224
9/12/2021,18:57:12,1.73,18933.7,8.62,0.35,9.41,8.57,23.045
9/12/2021,19:12:12,1.82,18928.2,8.46,0.34,9.73,8.56,22.971
9/12/2021,19:27:12,1.55,18929.9,8.37,0.37,11.49,8.52,22.935
9/12/2021,19:42:12,1.42,18972,8.19,0.35,15.67,8.49,22.901
9/12/2021,19:57:14,1.4,18988.5,7.96,0.35,19.53,8.46,22.879
9/12/2021,20:12:14,1.4,19032.2,7.72,0.4,24.72,8.41,22.867
9/12/2021,20:27:12,1.36,19089.4,7.46,0.42,28.95,8.35,22.846
9/12/2021,20:42:12,1.35,19153.3,7.12,0.43,30.71,8.29,22.817
9/12/2021,20:57:12,1.34,19292.4,6.64,0.4,31.97,8.17,22.784
9/12/2021,21:12:12,1.29,19391.7,6.31,0.4,33.25,8.08,22.746
9/12/2021,21:27:12,1.28,19567.9,6.11,0.39,29.81,8.03,22.698
9/12/2021,21:42:12,1.3,19556.2,5.98,0.35,25.57,7.99,22.642
9/12/2021,21:57:12,1.28,19538.6,5.93,0.35,20.66,7.97,22.575
9/12/2021,22:12:12,1.24,19757.5,5.89,0.3,17.98,7.95,22.507
9/12/2021,22:27:14,1.25,19764.3,5.87,0.29,15.16,7.93,22.442
9/12/2021,22:42:12,1.23,19805.9,5.85,0.3,14.14,7.91,22.379
9/12/2021,22:57:12,1.27,19846.8,5.82,0.29,13.42,7.9,22.307
9/12/2021,23:12:12,1.25,19875.4,5.79,0.27,12.5,7.88,22.232
9/12/2021,23:27:12,1.24,19921.5,5.74,0.3,11.79,7.86,22.162
9/12/2021,23:42:12,1.26,19952.1,5.7,0.29,11.76,7.84,22.081
9/12/2021,23:57:12,1.23,19887.9,5.65,0.28,10.5,7.83,22.005
9/13/2021,0:12:12,1.22,20083.8,5.59,0.29,10.29,7.83,21.921
9/13/2021,0:27:12,1.23,20134.9,5.52,0.27,10.09,7.81,21.833
9/13/2021,0:42:12,1.26,20228.9,5.49,0.29,9.76,7.79,21.753
9/13/2021,0:57:12,1.27,20252.4,5.48,0.31,9.4,7.78,21.68
9/13/2021,1:12:12,1.31,20276,5.45,0.31,9.67,7.77,21.606
9/13/2021,1:27:12,1.37,20298,5.47,0.3,11.93,7.77,21.517
9/13/2021,1:42:12,1.43,20316.4,5.51,0.32,11.3,7.77,21.436
9/13/2021,1:57:12,1.43,20324.6,5.56,0.33,10.42,7.78,21.366
9/13/2021,2:12:12,1.46,20335.8,5.55,0.3,10.17,7.77,21.295
9/13/2021,2:27:12,1.43,20343.2,5.55,0.31,9.31,7.78,21.243
9/13/2021,2:42:12,1.51,20353.3,5.57,0.32,10.57,7.78,21.172
9/13/2021,2:57:12,1.42,20179.9,6.14,0.33,9.98,7.9,20.624
9/13/2021,3:12:14,1.38,19709.4,7.47,0.51,47.84,8.29,19.39
9/13/2021,3:27:12,1.35,19147.8,7.95,0.58,70.01,8.44,19.033
9/13/2021,3:42:12,1.38,18613.9,8.16,0.71,107.63,8.51,18.998
9/13/2021,3:57:12,1.4,18334.1,8.38,0.75,92.03,8.58,18.721
9/13/2021,4:12:12,1.4,18214.7,8.42,0.65,84.31,8.59,18.698
9/13/2021,4:27:12,1.44,18232.3,8.4,0.55,67,8.58,18.683
9/13/2021,4:42:12,1.32,18030.7,8.29,0.49,38.52,8.55,19.238
9/13/2021,4:57:12,1.25,17931.8,8.28,0.49,44.86,8.54,19.522
9/13/2021,5:12:12,1.2,17943.4,8.28,0.48,46.5,8.54,19.516
9/13/2021,5:27:12,1.22,18006.6,8.29,0.5,63.61,8.55,19.272
9/13/2021,5:42:14,1.36,18129.6,8.39,0.49,41.53,8.55,18.726
9/13/2021,5:57:12,1.36,18176.6,8.41,0.49,36.55,8.55,18.518
9/13/2021,6:12:12,1.3,18213,8.44,0.45,32.72,8.56,18.383
9/13/2021,6:27:12,1.13,18207.2,8.4,0.41,47.48,8.56,18.495
9/13/2021,6:42:12,1.22,18199.2,8.36,0.42,29.94,8.55,18.621
9/13/2021,6:57:12,1.16,18157.4,8.34,0.42,31.76,8.55,18.727
9/13/2021,7:12:12,1.12,18135.5,8.34,0.39,28.36,8.55,18.748
9/13/2021,7:27:12,1.13,18142.2,8.35,0.4,27.61,8.55,18.736
9/13/2021,7:42:12,1.18,18126.6,8.32,0.39,23.03,8.55,18.896
9/13/2021,7:57:12,1.13,18156.8,8.27,0.37,21.88,8.53,18.95
9/13/2021,8:12:12,1.04,18192.8,8.3,0.38,24.38,8.54,18.76
9/13/2021,8:27:12,0.94,18189,8.29,0.39,21.49,8.53,18.821
9/13/2021,8:42:12,0.95,18204.1,8.26,0.38,20.52,8.53,18.847
9/13/2021,8:57:12,0.99,18199.6,8.29,0.36,18.81,8.54,18.965
9/13/2021,9:12:12,0.97,18235.1,8.32,0.37,17.81,8.52,19.042
9/13/2021,9:27:12,1.01,18225.1,8.41,0.36,15.92,8.53,19.242
9/13/2021,9:42:12,0.88,18214.7,8.3,0.36,16.5,8.5,19.388
9/13/2021,9:57:12,0.91,18197.9,8.21,0.34,18.1,8.49,19.469
9/13/2021,10:12:12,0.94,18198.6,8.24,0.34,17.14,8.49,19.644
9/13/2021,10:27:12,0.92,18211,8.28,0.33,17.27,8.5,19.791
9/13/2021,10:42:12,0.94,18253.2,8.29,0.34,16.58,8.5,19.807
9/13/2021,10:57:12,0.93,18289.8,8.28,0.33,16.17,8.5,19.925
9/13/2021,11:12:12,0.92,18337.6,8.26,0.33,16.59,8.49,20.024
9/13/2021,11:27:12,1,18414.7,8.14,0.32,14.68,8.45,20.049
9/13/2021,11:42:12,1.01,18499.8,8.03,0.31,14.56,8.42,20.081
9/13/2021,11:57:12,1,18564.9,7.97,0.3,11.97,8.41,20.178
9/13/2021,12:12:12,1.04,18630.1,7.96,0.31,11.35,8.37,20.276
9/13/2021,12:27:12,0.99,18664.6,7.94,0.28,10.17,8.36,20.588
9/13/2021,12:42:12,1.18,18698.7,7.89,0.34,9.62,8.34,20.591
9/13/2021,12:57:12,1.34,18651.2,7.94,0.33,10.68,8.39,20.377
9/13/2021,13:12:12,1.32,18615.2,8.17,0.34,13.06,8.44,21.417
9/13/2021,13:27:12,1.22,18478.3,8.46,0.34,18.2,8.53,22.753
9/13/2021,13:42:12,1.3,18515.1,8.46,0.35,20.2,8.58,23.339
9/13/2021,13:57:12,1.52,18502.8,8.56,0.38,23.15,8.63,24.408
9/13/2021,14:12:12,1.59,18556.5,8.56,0.42,26.06,8.65,24.722
9/13/2021,14:27:12,1.48,18647,8.53,0.4,24.9,8.65,24.475
9/13/2021,14:42:12,1.63,18687.3,8.52,0.42,23.4,8.66,24.598
9/13/2021,14:57:14,1.63,18751.1,8.52,0.44,25.36,8.66,24.583
9/13/2021,15:12:12,1.7,18810.4,8.56,0.4,22.85,8.66,24.491
9/13/2021,15:27:12,1.62,18849.5,8.58,0.41,21.51,8.66,24.478
9/13/2021,15:42:12,1.47,18940.5,8.6,0.36,17.65,8.66,23.999
9/13/2021,15:57:12,1.28,18935.8,8.64,0.37,17.23,8.66,23.599
9/13/2021,16:12:12,1.13,18914.5,8.71,0.36,16.46,8.64,23.252
9/13/2021,16:27:12,1.16,18876.2,8.73,0.33,17.41,8.64,23.213
9/13/2021,16:42:12,1.43,18886.3,8.71,0.33,10.77,8.63,23.813
9/13/2021,16:57:12,1.47,18847.3,8.76,0.39,9.88,8.63,23.852
9/13/2021,17:12:12,1.43,18878.8,8.74,0.34,8.81,8.63,23.658
9/13/2021,17:27:12,1.31,18765.9,8.77,0.3,4.87,8.61,23.027
9/13/2021,17:42:12,1.24,18760.3,8.75,0.28,4.72,8.61,22.934
9/13/2021,17:57:12,1.28,18775.5,8.71,0.33,5.22,8.59,22.959
9/13/2021,18:12:12,1.31,18699.6,8.69,0.29,5.25,8.6,22.799
9/13/2021,18:27:12,1.37,18694.3,8.67,0.3,4.52,8.58,22.766
9/13/2021,18:42:12,1.44,18722.7,8.65,0.31,3.82,8.57,22.773
9/13/2021,18:57:12,1.49,18723.9,8.62,0.29,3.85,8.57,22.756
9/13/2021,19:12:14,1.67,18741,8.6,0.31,3.06,8.57,22.757
9/13/2021,19:27:12,1.84,18733.1,8.56,0.34,3.58,8.57,22.785
9/13/2021,19:42:12,1.68,18727.5,8.5,0.3,4.17,8.56,22.834
9/13/2021,19:57:12,1.61,18642.6,8.51,0.33,4.51,8.56,22.776
9/13/2021,20:12:12,1.51,18724.4,8.33,0.31,5.81,8.53,22.754
9/13/2021,20:27:12,1.46,18762.6,8.19,0.32,8.88,8.5,22.731
9/13/2021,20:42:12,1.47,18793.1,8.04,0.33,12.52,8.48,22.718
9/13/2021,20:57:12,1.38,18911.3,7.82,0.33,15.11,8.45,22.693
9/13/2021,21:12:12,1.4,19062.7,7.6,0.35,19.64,8.39,22.68
9/13/2021,21:27:12,1.43,19191.4,7.31,0.37,23.99,8.34,22.648
9/13/2021,21:42:12,1.38,19162.8,6.96,0.39,27.67,8.26,22.599
9/13/2021,21:57:12,1.42,19164.4,6.53,0.37,27.88,8.14,22.532
9/13/2021,22:12:12,1.43,19276.7,6.25,0.38,26.01,8.07,22.468
9/13/2021,22:27:12,1.41,19498.2,6.06,0.37,21.74,8.03,22.413
9/13/2021,22:42:12,1.38,19533.9,5.93,0.34,22.43,7.98,22.359
9/13/2021,22:57:12,1.36,19574.9,5.83,0.32,18.31,7.95,22.292
9/13/2021,23:12:14,1.34,19611.1,5.8,0.32,16.39,7.93,22.234
9/13/2021,23:27:12,1.36,19644.8,5.76,0.3,12.6,7.91,22.176
9/13/2021,23:42:12,1.38,19681.1,5.72,0.32,13.17,7.9,22.121
9/13/2021,23:57:12,1.37,19710.7,5.71,0.29,11.89,7.89,22.073
9/14/2021,0:12:12,1.36,19745,5.64,0.27,11.09,7.87,22.01
9/14/2021,0:27:12,1.36,19780.3,5.58,0.29,10.75,7.85,21.957
9/14/2021,0:42:12,1.36,19815.2,5.51,0.29,10.45,7.83,21.906
9/14/2021,0:57:12,1.42,19855.7,5.44,0.29,10,7.82,21.84
9/14/2021,1:12:12,1.39,19894.7,5.37,0.31,9.8,7.8,21.762
9/14/2021,1:27:12,1.4,19938.4,5.3,0.31,9.17,7.78,21.689
9/14/2021,1:42:12,1.43,19975.4,5.24,0.31,8.81,7.77,21.613
9/14/2021,1:57:12,1.42,20007.6,5.2,0.32,8.68,7.76,21.547
9/14/2021,2:12:12,1.47,20035.5,5.21,0.31,11.52,7.76,21.458
9/14/2021,2:27:12,1.44,20068.3,5.22,0.3,8.78,7.75,21.385
9/14/2021,2:42:12,1.47,20099.8,5.19,0.3,8.83,7.73,21.321
9/14/2021,2:57:12,1.61,20126.4,5.19,0.31,10.33,7.74,21.244
9/14/2021,3:12:12,1.55,20151.1,5.17,0.32,8.98,7.72,21.186
9/14/2021,3:27:12,1.61,20169.2,5.23,0.32,12.13,7.73,21.1
9/14/2021,3:42:12,1.71,20179.6,5.27,0.34,8.86,7.73,21.05
9/14/2021,3:57:12,1.63,20186.3,5.26,0.34,7.11,7.73,20.999
9/14/2021,4:12:12,1.65,20140.9,5.49,0.35,8,7.77,20.831
9/14/2021,4:27:12,1.49,20110.1,5.82,0.32,9.95,7.86,20.443
9/14/2021,4:42:12,1.6,19344.2,7.5,0.57,79.51,8.3,19.188
9/14/2021,4:57:12,1.58,18901.9,7.68,0.55,57,8.35,19.39
9/14/2021,5:12:12,1.6,18564.6,7.96,0.52,46.86,8.46,19.254
9/14/2021,5:27:12,1.46,18455.3,8,0.51,43.71,8.48,19.293
9/14/2021,5:42:12,1.49,18386.4,8.02,0.48,42.31,8.49,19.408
9/14/2021,5:57:12,1.37,18358.8,8.04,0.46,32.09,8.5,19.562
9/14/2021,6:12:12,1.33,18332.7,8.04,0.49,48.29,8.5,19.631
9/14/2021,6:27:12,1.38,18405.7,8.07,0.48,47.28,8.5,19.59
9/14/2021,6:42:12,1.41,18563.8,8.21,0.49,37.61,8.53,18.791
9/14/2021,6:57:12,1.37,18556.4,8.25,0.49,41.02,8.54,18.686
9/14/2021,7:12:12,1.19,18463.8,8.14,0.49,40.43,8.5,19.496
9/14/2021,7:27:12,1.22,18490.9,8.14,0.47,42.29,8.51,19.618
9/14/2021,7:42:12,1.33,18552.7,8.22,0.5,41.21,8.51,19.298
9/14/2021,7:57:12,1.24,18588.1,8.3,0.47,41.31,8.52,18.971
9/14/2021,8:12:12,1.24,18649.3,8.28,0.46,37.23,8.5,19.257
9/14/2021,8:27:12,1.2,18654.2,8.24,0.44,35.3,8.5,19.603
9/14/2021,8:42:14,1.18,18690.3,8.24,0.44,37.16,8.5,19.685
9/14/2021,8:57:12,1.16,18652.6,8.27,0.43,33.9,8.5,19.627
9/14/2021,9:12:12,1.2,18662.7,8.29,0.42,30.46,8.5,19.676
9/14/2021,9:27:12,1.17,18671.3,8.31,0.42,27.98,8.5,19.677
9/14/2021,9:42:12,1.15,18641.2,8.31,0.41,30.27,8.51,19.541
9/14/2021,9:57:14,1.1,18641.3,8.33,0.39,26.78,8.5,19.479
9/14/2021,10:12:12,1.1,18643.9,8.33,0.37,23.46,8.5,19.778
9/14/2021,10:27:12,1.08,18699.8,8.34,0.39,21.49,8.51,19.936
9/14/2021,10:42:12,1.08,18738.8,8.39,0.38,19.89,8.5,20.126
9/14/2021,10:57:12,1.14,18717.1,8.51,0.39,19.14,8.51,20.124
9/14/2021,11:12:12,1.12,18660.8,8.4,0.38,20.86,8.48,20.067
9/14/2021,11:27:12,1.09,18643,8.31,0.37,17.2,8.46,20.118
9/14/2021,11:42:12,1.11,18624.8,8.37,0.37,16.25,8.47,20.385
9/14/2021,11:57:12,1.12,18611.2,8.37,0.39,16.5,8.47,20.501
9/14/2021,12:12:12,1.08,18598.3,8.35,0.36,16.36,8.48,20.576
9/14/2021,12:27:12,1.04,18586.9,8.29,0.33,15.81,8.47,20.602
9/14/2021,12:42:12,1.06,18606,8.27,0.37,14.19,8.46,20.7
9/14/2021,12:57:12,1.14,18591.2,8.21,0.36,13.45,8.44,20.706
9/14/2021,13:12:12,1.35,18587.9,8.19,0.36,14.02,8.44,20.727
9/14/2021,13:27:12,1.43,18598.1,8.19,0.39,12.65,8.43,20.763
9/14/2021,13:42:12,1.43,18607.7,8.25,0.37,12.87,8.43,20.905
9/14/2021,13:57:12,1.49,18618.1,8.19,0.4,11.49,8.46,21.021
9/14/2021,14:12:12,1.57,18658.9,8.2,0.41,12.61,8.48,20.98
9/14/2021,14:27:14,1.49,18637.3,8.29,0.39,12.3,8.45,21.121
9/14/2021,14:42:12,1.53,18641.8,8.32,0.41,14.18,8.44,21.397
9/14/2021,14:57:12,1.8,18972.3,8.55,0.43,21.15,8.59,24.485
9/14/2021,15:12:14,1.94,19002.2,8.49,0.44,21.8,8.61,24.595
9/14/2021,15:27:12,2.01,19045.1,8.49,0.42,22.18,8.61,24.785
9/14/2021,15:42:12,2.03,19157.4,8.57,0.48,24.07,8.62,24.67
9/14/2021,15:57:12,2.08,19195.6,8.56,0.48,25.97,8.63,24.464
9/14/2021,16:12:12,2.01,19416.5,8.62,0.48,23.23,8.63,23.726
9/14/2021,16:27:12,1.95,19782.6,8.7,0.47,23.66,8.63,23.141
9/14/2021,16:42:14,1.63,19928.7,8.66,0.43,18.91,8.61,22.867
9/14/2021,16:57:12,1.48,19832.1,8.61,0.4,16.03,8.6,22.865
9/14/2021,17:12:12,1.45,19810.2,8.58,0.39,18.42,8.57,22.802
9/14/2021,17:27:12,1.59,19763.7,8.58,0.39,18.83,8.56,22.781
9/14/2021,17:42:14,1.6,19701,8.56,0.41,23.96,8.55,22.761
9/14/2021,17:57:12,1.6,19634.5,8.54,0.38,16.87,8.55,22.758
9/14/2021,18:12:12,1.68,19554.8,8.53,0.39,13.24,8.54,22.756
9/14/2021,18:27:12,1.69,19509.4,8.54,0.39,15.31,8.54,22.635
9/14/2021,18:42:12,1.69,19407.4,8.56,0.39,16.58,8.54,22.517
9/14/2021,18:57:12,1.71,19420.1,8.56,0.4,15.48,8.52,22.508
9/14/2021,19:12:12,1.73,19490.8,8.53,0.39,13.21,8.51,22.489
9/14/2021,19:27:12,1.87,19489.6,8.51,0.41,13.88,8.52,22.546
9/14/2021,19:42:12,2.62,19551.1,8.25,0.55,34.99,8.51,23.495
9/14/2021,19:57:12,2.53,19468,8.17,0.58,37.08,8.52,23.433
9/14/2021,20:12:12,2.39,19510.1,8.11,0.56,34.45,8.5,23.064
9/14/2021,20:27:12,2.36,19493.3,8.02,0.55,35.04,8.48,22.913
9/14/2021,20:42:12,2.37,19548.2,7.99,0.53,35.27,8.47,22.861
9/14/2021,20:57:14,2.21,19641.9,8,0.49,26.35,8.48,22.707
9/14/2021,21:12:12,2.18,19668.7,8.02,0.47,18.32,8.48,22.6
9/14/2021,21:27:12,2.12,19710,7.93,0.47,18.09,8.45,22.558
9/14/2021,21:42:12,2.22,19731.1,7.87,0.46,18.45,8.43,22.632
9/14/2021,21:57:12,2.01,19716.3,7.74,0.43,27.52,8.4,22.337
9/14/2021,22:12:12,1.77,19726.8,7.6,0.41,22.9,8.36,21.952
9/14/2021,22:27:12,1.71,19728.8,7.45,0.42,26.14,8.34,21.726
9/14/2021,22:42:12,1.59,19716.8,7.25,0.42,29.82,8.28,21.531
9/14/2021,22:57:12,1.59,19731.4,6.98,0.42,30.03,8.22,21.356
9/14/2021,23:12:12,1.51,19769.8,6.63,0.42,31.51,8.12,21.195
9/14/2021,23:27:14,1.48,19797.9,6.41,0.42,29.12,8.05,21.093
9/14/2021,23:42:12,1.44,19821.2,6.27,0.39,27.29,8,21.015
9/14/2021,23:57:12,1.43,19837.8,6.19,0.38,24.4,7.97,20.945
9/15/2021,0:12:12,1.54,19850.2,6.15,0.39,22.2,7.94,20.878
9/15/2021,0:27:12,1.47,19863.7,6.11,0.37,18.83,7.92,20.809
9/15/2021,0:42:14,1.48,19883.1,6.09,0.37,17.71,7.91,20.75
9/15/2021,0:57:12,1.49,19902.4,6.09,0.37,13.07,7.9,20.691
9/15/2021,1:12:12,1.48,19927.8,6.11,0.35,15.73,7.89,20.621
9/15/2021,1:27:12,1.51,20006.2,6.12,0.34,14.05,7.9,20.538
9/15/2021,1:42:12,1.46,20034.2,6.11,0.35,12.78,7.88,20.454
9/15/2021,1:57:12,1.43,20062.8,6.09,0.34,12.51,7.88,20.359
9/15/2021,2:12:12,1.47,20086.4,6.1,0.36,12.62,7.87,20.262
9/15/2021,2:27:12,1.49,20125.9,6.07,0.34,13.88,7.85,20.174
9/15/2021,2:42:12,1.49,20143.4,6.08,0.34,12.42,7.85,20.067
9/15/2021,2:57:12,1.48,20205.9,6.1,0.36,13.08,7.86,19.952
9/15/2021,3:12:12,1.55,20206.3,6.12,0.35,14.39,7.84,19.853
9/15/2021,3:27:12,1.51,20225.8,6.13,0.37,13.65,7.84,19.756
9/15/2021,3:42:12,1.56,20242.9,6.1,0.36,14,7.83,19.666
9/15/2021,3:57:12,1.56,20275.2,6.14,0.38,16.35,7.82,19.567
9/15/2021,4:12:12,1.67,20296.1,6.16,0.37,15.3,7.82,19.488
9/15/2021,4:27:12,1.63,20544.2,6.2,0.37,14.33,7.82,19.397
9/15/2021,4:42:12,1.62,20581.8,6.23,0.39,15.73,7.82,19.311
9/15/2021,4:57:12,1.61,20602.8,6.27,0.37,15.04,7.82,19.231
9/15/2021,5:12:12,1.78,20611.5,6.33,0.38,13.97,7.82,19.134
9/15/2021,5:27:12,1.72,20573.5,6.54,0.38,13.42,7.88,18.952
9/15/2021,5:42:14,1.56,20233.8,7.99,0.52,50.56,8.28,17.202
9/15/2021,5:57:12,1.76,19940.1,8.32,1.05,168.38,8.34,17.439
9/15/2021,6:12:12,1.72,20023.1,8.41,1.25,229.52,8.35,17.453
9/15/2021,6:27:12,1.61,19929.9,8.5,1.13,216.06,8.4,17.534
9/15/2021,6:42:12,1.45,19879.4,8.54,1.26,232.71,8.47,17.723
9/15/2021,6:57:12,1.6,19975.6,8.52,1.46,291.06,8.49,17.939
9/15/2021,7:12:12,1.61,20437.2,8.5,1.45,275.85,8.52,18.237
9/15/2021,7:27:12,1.65,20589.5,8.49,1.3,284.99,8.53,18.308
9/15/2021,7:42:12,1.68,20480.3,8.51,1.07,183,8.52,18.206
9/15/2021,7:57:12,1.51,20329.8,8.56,1.1,167.1,8.52,18.105
9/15/2021,8:12:14,1.46,20102.5,8.64,1.04,166.96,8.52,17.836
9/15/2021,8:27:14,1.39,20291.6,8.59,1,167.35,8.52,18.143
9/15/2021,8:42:12,1.4,20422.4,8.57,0.99,163.56,8.52,18.309
9/15/2021,8:57:12,1.44,20368.2,8.56,0.99,168.92,8.52,18.326
9/15/2021,9:12:12,1.35,20396.2,8.56,0.91,151.8,8.54,18.401
9/15/2021,9:27:12,1.35,20883.1,8.46,0.84,140.31,8.55,18.7
9/15/2021,9:42:12,1.36,20693.5,8.48,0.84,141.53,8.53,18.72
9/15/2021,9:57:12,1.4,20760.5,8.46,0.87,134.38,8.52,18.75
9/15/2021,10:12:12,1.32,20850.3,8.46,0.84,120.17,8.52,18.847
9/15/2021,10:27:12,1.39,20851.3,8.45,0.86,137.5,8.52,18.952
9/15/2021,10:42:12,1.33,20881.2,8.43,0.8,122.91,8.52,19.055
9/15/2021,10:57:12,1.31,20899.7,8.42,0.78,109.14,8.52,19.154
9/15/2021,11:12:12,1.35,20908.2,8.41,0.76,120.16,8.53,19.228
9/15/2021,11:27:12,1.35,20941.2,8.41,0.71,96.58,8.52,19.347
9/15/2021,11:42:12,1.24,20899.4,8.42,0.57,70.91,8.52,19.333
9/15/2021,11:57:12,1.18,20830,8.43,0.55,51.42,8.52,19.391
9/15/2021,12:12:12,1.21,20743.1,8.5,0.49,38.62,8.52,19.476
9/15/2021,12:27:12,1.2,20694.4,8.58,0.47,38.7,8.54,19.498
9/15/2021,12:42:12,1.14,20655.8,8.61,0.47,33.94,8.53,19.497
9/15/2021,12:57:12,1.22,20604.3,8.66,0.44,30.4,8.53,19.529
9/15/2021,13:12:14,1.21,20490.7,8.69,0.44,30.45,8.52,19.509
9/15/2021,13:27:12,1.17,20410.9,8.72,0.44,29.28,8.53,19.496
9/15/2021,13:42:12,1.24,20368.1,8.69,0.45,27.79,8.49,19.426
9/15/2021,13:57:12,1.26,20401.3,8.71,0.44,24.16,8.48,19.521
9/15/2021,14:12:12,1.31,20454.6,8.71,0.43,21.8,8.48,19.626
9/15/2021,14:27:12,1.31,20481.5,8.69,0.41,20.31,8.45,19.712
9/15/2021,14:42:12,1.35,20472.1,8.68,0.38,17.97,8.43,19.779
9/15/2021,14:57:12,1.43,20448.7,8.68,0.43,16.13,8.42,19.826
9/15/2021,15:12:14,1.62,20423.6,8.68,0.39,14.83,8.41,19.863
9/15/2021,15:27:12,1.47,20420.8,8.66,0.38,16.96,8.41,19.927
9/15/2021,15:42:12,1.65,20537.3,8.47,0.43,31.23,8.41,20.428
9/15/2021,15:57:12,1.76,20513.3,8.38,0.52,39.34,8.45,20.698
9/15/2021,16:12:12,1.79,20311.2,8.23,0.68,73.4,8.51,21.147
9/15/2021,16:27:12,1.71,20207.5,8.19,0.77,93.38,8.52,21.132
9/15/2021,16:42:12,1.71,20537.5,8.07,0.81,108.33,8.48,21.412
9/15/2021,16:57:12,1.7,20391.9,8.19,0.83,125.84,8.51,20.925
9/15/2021,17:12:12,1.72,20226.3,8.24,0.82,121.9,8.51,20.691
9/15/2021,17:27:12,1.59,20191.4,8.26,0.8,118.71,8.52,20.504
9/15/2021,17:42:14,1.64,20301.3,8.25,0.84,101.88,8.5,20.443
9/15/2021,17:57:12,1.55,20338.7,8.27,0.83,125.46,8.49,20.287
9/15/2021,18:12:12,1.61,20502.8,8.27,0.83,115.3,8.49,20.194
9/15/2021,18:27:12,1.55,20934.8,8.22,0.9,141.31,8.47,20.237
9/15/2021,18:42:12,1.63,20888.7,8.2,0.93,166.39,8.47,20.284
9/15/2021,18:57:12,1.62,20701.8,8.23,1.01,173.92,8.48,20.117
9/15/2021,19:12:12,1.64,20657,8.24,1.09,186.28,8.47,19.983
9/15/2021,19:27:12,1.61,20746.4,8.23,1.14,211.5,8.47,19.984
9/15/2021,19:42:12,1.68,21027.5,8.22,1.05,182.89,8.46,19.969
9/15/2021,19:57:12,1.76,21012.7,8.21,1.14,202.53,8.46,19.949
9/15/2021,20:12:12,1.72,20982.9,8.24,0.94,144.74,8.45,19.733
